ds,yhat,Product_Name
2025-08-04,97.7039220901422,Cottage Cheese
2025-08-05,109.36200575129185,Cottage Cheese
2025-08-06,236.72149820401677,Cottage Cheese
2025-08-07,134.4913982837294,Cottage Cheese
2025-08-08,31.903617556397805,Cottage Cheese
2025-08-09,76.38094386034456,Cottage Cheese
2025-08-10,205.76639863966383,Cottage Cheese
2025-08-11,95.46497336059618,Cottage Cheese
2025-08-12,107.12305702184076,Cottage Cheese
2025-08-13,234.4825494742198,Cottage Cheese
2025-08-14,132.25244955402073,Cottage Cheese
2025-08-15,29.66466882669954,Cottage Cheese
2025-08-16,74.14199513017985,Cottage Cheese
2025-08-17,203.527449910082,Cottage Cheese
2025-08-18,93.22602463076976,Cottage Cheese
2024-04-05,195.55750494870105,Cream
2024-06-03,116.1360078135105,Cream
2024-09-14,325.86085709563315,Cream
2024-09-21,328.7254202145774,Cream
2024-10-03,144.05215949227252,Cream
2024-11-01,281.49439853250044,Cream
2024-12-28,368.82930389065075,Cream
2025-01-05,304.6050391734166,Cream
2025-02-10,219.26028012805207,Cream
2025-04-05,408.93318759170836,Cream
2025-04-16,320.20678164121273,Cream
2025-05-27,49.41564900411646,Cream
2025-06-16,270.8224163063841,Cream
2025-07-21,285.14523190805926,Cream
2025-08-10,393.4064959248143,Cream
2025-08-11,293.7389212702796,Cream
2025-08-12,80.92584333037519,Cream
2025-08-13,368.9043546932013,Cream
2025-08-14,272.95749992306975,Cream
2025-08-15,398.9414864852955,Cream
2025-08-16,463.3598868847304,Cream
2025-08-17,396.2710590456708,Cream
2025-08-18,296.60348439038336,Cream
2025-08-19,83.79040645065925,Cream
2025-08-20,371.76891781393454,Cream
2025-08-21,275.82206304408777,Cream
2025-08-22,401.80604960519736,Cream
2025-08-23,466.2244500054701,Cream
2025-08-24,399.1356221665927,Cream
2025-08-25,299.4680475104871,Cream
2025-08-26,86.65496957121601,Cream
2025-08-27,374.633480934527,Cream
2025-08-28,278.6866261643263,Cream
2025-08-29,404.67061272622175,Cream
2025-08-30,469.0890131262097,Cream
2025-08-31,402.00018528744914,Cream
2025-09-01,302.3326106313619,Cream
2025-09-02,89.51953269163695,Cream
2025-09-03,377.4980440551193,Cream
2025-09-04,281.55118928494676,Cream
2025-09-05,407.53517584724625,Cream
2025-09-06,471.95357624632766,Cream
2025-09-07,404.8647484077468,Cream
2025-09-08,305.1971737514656,Cream
2025-09-09,92.38409581205684,Cream
2024-09-30,9.963051018607473,Cream Cheese
2024-11-05,146.3844455558712,Cream Cheese
2024-12-17,114.29864247067023,Cream Cheese
2025-01-24,289.10945173216885,Cream Cheese
2025-02-15,380.7905100494643,Cream Cheese
2025-03-15,359.39997462046887,Cream Cheese
2025-05-24,305.92363607586424,Cream Cheese
2025-05-25,20.887862674233737,Cream Cheese
2025-06-17,-24.739837722884886,Cream Cheese
2025-06-18,-338.52503889789733,Cream Cheese
2025-06-19,-339.2888077466241,Cream Cheese
2025-06-20,176.80914079812857,Cream Cheese
2025-06-21,284.53310067413025,Cream Cheese
2025-06-22,-0.502672726536197,Cream Cheese
2025-06-23,-193.2470353402939,Cream Cheese
2025-06-24,-30.087471573275387,Cream Cheese
2025-06-25,-343.8726727480232,Cream Cheese
2025-06-26,-344.6364415980327,Cream Cheese
2025-06-27,171.46150694860432,Cream Cheese
2025-06-28,279.1854668238718,Cream Cheese
2025-06-29,-5.850306577146135,Cream Cheese
2025-06-30,-198.5946691904823,Cream Cheese
2025-07-01,-35.43510542313204,Cream Cheese
2025-07-02,-349.22030659875685,Cream Cheese
2025-07-03,-349.98407544851204,Cream Cheese
2025-07-04,166.11387309843516,Cream Cheese
2025-07-05,273.83783297337993,Cream Cheese
2025-07-06,-11.197940427559509,Cream Cheese
2025-07-07,-203.94230304067074,Cream Cheese
2025-07-08,-40.78273927372255,Cream Cheese
2025-07-09,-354.5679404494906,Cream Cheese
2025-07-10,-355.331709298296,Cream Cheese
2025-07-11,160.76623924858848,Cream Cheese
2025-07-12,268.4901991239717,Cream Cheese
2025-07-13,-16.545574276794483,Cream Cheese
2025-07-14,-209.28993689085917,Cream Cheese
2025-07-15,-46.130373123913095,Cream Cheese
2025-07-16,-359.9155742999202,Cream Cheese
2025-07-17,-360.67934314970466,Cream Cheese
2024-03-06,173.48760594532877,Cucumber
2024-05-02,97.0348256310461,Cucumber
2024-05-03,92.9191782284134,Cucumber
2024-05-27,264.1916614195702,Cucumber
2024-07-18,124.07705977109151,Cucumber
2024-08-26,296.15066540113935,Cucumber
2024-10-20,156.80637435674032,Cucumber
2024-11-25,328.10966937514354,Cucumber
2025-01-05,183.84860849134535,Cucumber
2025-01-12,186.30699341212375,Cucumber
2025-01-16,187.9950677204643,Cucumber
2025-01-19,188.76537833214235,Cucumber
2025-01-26,191.223763252851,Cucumber
2025-02-03,352.69351858345993,Cucumber
2025-02-20,200.2869923243244,Cucumber
2025-02-22,247.31860439370956,Cucumber
2025-04-22,80.67330671705281,Cucumber
2025-04-29,83.1316916364006,Cucumber
2025-06-09,396.94444713474917,Cucumber
2025-06-15,240.3914616444989,Cucumber
2025-09-03,365.24162976561763,Cucumber
2025-09-04,269.1217700655026,Cucumber
2025-09-05,265.0061226638701,Cucumber
2025-09-06,316.1533821345891,Cucumber
2025-09-07,269.89208067666357,Cucumber
2025-09-08,428.90345108592146,Cucumber
2025-09-09,129.8410051038363,Cucumber
2025-09-10,367.700014684899,Cucumber
2025-09-11,271.5801549842669,Cucumber
2025-09-12,267.4645075824023,Cucumber
2025-09-13,318.6117670548801,Cucumber
2025-09-14,272.35046559591257,Cucumber
2025-09-15,431.3618360056262,Cucumber
2025-09-16,132.2993900231841,Cucumber
2025-09-17,370.1583996046667,Cucumber
2025-09-18,274.03853990374836,Cucumber
2025-09-19,269.92289250231545,Cucumber
2025-09-20,321.07015197339257,Cucumber
2025-09-21,274.80885051516157,Cucumber
2025-09-22,433.8202209247323,Cucumber
2025-09-23,134.7577749423727,Cucumber
2025-09-24,372.6167845234619,Cucumber
2025-09-25,276.49692482322985,Cucumber
2025-09-26,272.38127742061687,Cucumber
2025-09-27,323.5285368929486,Cucumber
2025-09-28,277.2672354349292,Cucumber
2025-09-29,436.27860584423723,Cucumber
2025-09-30,137.2161598615612,Cucumber
2025-10-01,375.07516944290205,Cucumber
2025-10-02,278.95530974271134,Cucumber
2025-10-03,274.83966234052997,Cucumber
2024-11-16,380.6630825157547,Curd
2025-02-02,230.77029396720314,Curd
2025-02-06,363.4591309949717,Curd
2025-03-12,20.957627171921104,Curd
2025-04-03,338.95360892178593,Curd
2025-05-01,326.70084786345615,Curd
2025-06-21,285.70418437283365,Curd
2025-07-26,270.38823316310027,Curd
2025-07-27,154.19053767593596,Curd
2025-07-28,-222.90526662081965,Curd
2025-07-29,-223.34295140498685,Curd
2025-07-30,-40.30617780762702,Curd
2025-07-31,286.87937471742976,Curd
2025-08-01,-224.65604191964425,Curd
2025-08-02,267.3250429210799,Curd
2025-08-03,151.1273474328344,Curd
2025-08-04,-225.96845686226527,Curd
2025-08-05,-226.40614164660698,Curd
2025-08-06,-43.369368048912634,Curd
2025-08-07,283.8161844750467,Curd
2025-08-08,-227.71923216160485,Curd
2025-08-09,264.26185267905936,Curd
2025-08-10,148.0641571919491,Curd
2025-08-11,-229.03164710610736,Curd
2025-08-12,-229.46933188927812,Curd
2025-08-13,-46.432558292209066,Curd
2025-08-14,280.7529942326638,Curd
2025-08-15,-230.78242240392774,Curd
2025-08-16,261.19866243581095,Curd
2025-08-17,145.00096694884758,Curd
2025-08-18,-232.09483734755293,Curd
2025-08-19,-232.53252213201245,Curd
2025-08-20,-49.49574853349466,Curd
2025-08-21,277.68980399068573,Curd
2025-08-22,-233.845612645589,Curd
2025-08-23,258.1354721937904,Curd
2025-08-24,141.93777670786756,Curd
2025-08-25,-235.1580275889986,Curd
2024-10-20,150.84299912935688,Dairy Spread
2024-12-20,370.9618585034968,Dairy Spread
2024-12-25,-34.48476711737541,Dairy Spread
2025-01-05,397.1338458537275,Dairy Spread
2025-01-13,126.89981310206343,Dairy Spread
2025-01-18,124.07751046395808,Dairy Spread
2025-01-30,248.06478976538102,Dairy Spread
2025-02-19,144.63584869683373,Dairy Spread
2025-02-24,261.24027498252514,Dairy Spread
2025-02-25,447.9505551123114,Dairy Spread
2025-02-26,167.02592567407783,Dairy Spread
2025-02-27,337.62509767810093,Dairy Spread
2025-02-28,594.8626282719916,Dairy Spread
2025-03-01,258.4179723460346,Dairy Spread
2025-03-02,576.254461684422,Dairy Spread
2025-03-03,283.6303519613499,Dairy Spread
2025-03-04,470.3406320908792,Dairy Spread
2025-03-05,189.41600265385085,Dairy Spread
2025-03-06,360.0151746561606,Dairy Spread
2025-03-07,617.2527052493574,Dairy Spread
2025-03-08,280.80804932401657,Dairy Spread
2025-03-09,598.6445386625956,Dairy Spread
2025-03-10,306.0204289391786,Dairy Spread
2025-03-11,492.73070906873676,Dairy Spread
2025-03-12,211.80607963109497,Dairy Spread
2025-03-13,382.40525163552866,Dairy Spread
2025-03-14,639.6427822278166,Dairy Spread
2025-03-15,303.1981263024104,Dairy Spread
2025-03-16,621.0346156409671,Dairy Spread
2025-03-17,328.41050591797386,Dairy Spread
2025-03-18,515.1207860475641,Dairy Spread
2025-03-19,234.19615660960343,Dairy Spread
2025-03-20,404.795328611453,Dairy Spread
2025-03-21,662.0328592051824,Dairy Spread
2025-03-22,325.58820328039235,Dairy Spread
2025-03-23,643.4246926191405,Dairy Spread
2025-03-24,350.80058289580256,Dairy Spread
2025-03-25,537.5108630254218,Dairy Spread
2025-03-26,256.5862335880382,Dairy Spread
2024-03-09,205.77961264370145,Digestive Biscuit
2024-03-21,199.52529014637653,Digestive Biscuit
2024-04-20,216.27278815312533,Digestive Biscuit
2024-04-25,208.26960307139257,Digestive Biscuit
2024-06-20,222.26050375214638,Digestive Biscuit
2024-06-29,233.76141400742176,Digestive Biscuit
2024-07-29,84.12077969781106,Digestive Biscuit
2024-09-01,211.94412047159534,Digestive Biscuit
2024-11-10,229.43275687612658,Digestive Biscuit
2024-12-21,277.4830004994402,Digestive Biscuit
2024-12-22,239.92593871788483,Digestive Biscuit
2024-12-23,120.8469161430064,Digestive Biscuit
2024-12-24,10.489034250614296,Digestive Biscuit
2024-12-25,10.738797828254206,Digestive Biscuit
2024-12-26,269.4798161708195,Digestive Biscuit
2024-12-27,11.238814304258739,Digestive Biscuit
2024-12-28,279.23186414026713,Digestive Biscuit
2024-12-29,241.67480235851866,Digestive Biscuit
2024-12-30,122.5957797837734,Digestive Biscuit
2024-12-31,12.23789789044848,Digestive Biscuit
2025-01-01,12.487661468631273,Digestive Biscuit
2025-01-02,271.2286798110157,Digestive Biscuit
2025-01-03,12.987677944501073,Digestive Biscuit
2025-01-04,280.9807277800099,Digestive Biscuit
2025-01-05,243.42366599834418,Digestive Biscuit
2025-01-06,124.34464342303708,Digestive Biscuit
2025-01-07,13.986761531660221,Digestive Biscuit
2025-01-08,14.23652510833108,Digestive Biscuit
2025-01-09,272.9775434515155,Digestive Biscuit
2025-01-10,14.736541584743378,Digestive Biscuit
2025-01-11,282.7295914208368,Digestive Biscuit
2025-01-12,245.17252963883533,Digestive Biscuit
2025-01-13,126.09350706380407,Digestive Biscuit
2025-01-14,15.73562517149439,Digestive Biscuit
2025-01-15,15.985388748708147,Digestive Biscuit
2025-01-16,274.7264070917117,Digestive Biscuit
2025-01-17,16.485405225268053,Digestive Biscuit
2025-01-18,284.47845506032047,Digestive Biscuit
2025-01-19,246.92139327932648,Digestive Biscuit
2025-01-20,127.84237070480566,Digestive Biscuit
2024-10-08,406.98394958197724,Duck Fat
2024-11-12,405.9892985494545,Duck Fat
2024-12-25,311.98307460686743,Duck Fat
2025-01-02,49.7782466407175,Duck Fat
2025-02-25,403.0053456181748,Duck Fat
2025-04-09,308.9991216348001,Duck Fat
2025-05-19,498.97546721727844,Duck Fat
2025-06-27,392.9794994559672,Duck Fat
2025-08-21,43.21355041977856,Duck Fat
2025-08-22,391.38805802574564,Duck Fat
2025-08-23,-195.63680675151917,Duck Fat
2025-08-24,-195.6653232436296,Duck Fat
2025-08-25,496.19044471517884,Duck Fat
2025-08-26,397.8331608170121,Duck Fat
2025-08-27,305.0205180165128,Duck Fat
2025-08-28,43.0146202409332,Duck Fat
2025-08-29,391.18912784746016,Duck Fat
2025-08-30,-195.83573693033458,Duck Fat
2025-08-31,-195.86425342119227,Duck Fat
2025-09-01,495.99151453803,Duck Fat
2025-09-02,397.6342306372732,Duck Fat
2025-09-03,304.82158783761435,Duck Fat
2025-09-04,42.81569006145642,Duck Fat
2025-09-05,390.9901976691747,Duck Fat
2025-09-06,-196.0346671102278,Duck Fat
2025-09-07,-196.06318359989922,Duck Fat
2025-09-08,495.7925843589128,Duck Fat
2025-09-09,397.4353004599982,Duck Fat
2025-09-10,304.62265765871587,Duck Fat
2025-09-11,42.61675988261098,Duck Fat
2025-09-12,390.7912674901428,Duck Fat
2025-09-13,-196.23359728796532,Duck Fat
2025-09-14,-196.26211377860628,Duck Fat
2025-09-15,495.5936541786297,Duck Fat
2025-09-16,397.23637028088865,Duck Fat
2025-09-17,304.4237274796679,Duck Fat
2025-09-18,42.41782970412535,Duck Fat
2025-09-19,390.59233731185736,Duck Fat
2025-09-20,-196.43252746613334,Duck Fat
2024-03-31,179.6691765461861,Egg (Chicken)
2024-04-11,232.3750090733495,Egg (Chicken)
2024-04-17,213.89350997053918,Egg (Chicken)
2024-04-18,235.62270939111454,Egg (Chicken)
2024-08-14,269.10441542204563,Egg (Chicken)
2024-12-29,306.3294889735738,Egg (Chicken)
2025-02-07,98.99992458597549,Egg (Chicken)
2025-02-08,89.04991591098748,Egg (Chicken)
2025-02-09,325.81569087488947,Egg (Chicken)
2025-02-10,89.977924709814,Egg (Chicken)
2025-02-11,90.44209779272893,Egg (Chicken)
2025-02-12,353.54462366084385,Egg (Chicken)
2025-02-13,375.27382308104336,Egg (Chicken)
2025-02-14,102.24762490275714,Egg (Chicken)
2025-02-15,92.29761622813686,Egg (Chicken)
2025-02-16,329.0633911917298,Egg (Chicken)
2025-02-17,93.22562502653874,Egg (Chicken)
2025-02-18,93.68979810988259,Egg (Chicken)
2025-02-19,356.7923239777357,Egg (Chicken)
2025-02-20,378.5215233974343,Egg (Chicken)
2025-02-21,105.49532522056114,Egg (Chicken)
2025-02-22,95.5453165450205,Egg (Chicken)
2025-02-23,332.3110915086201,Egg (Chicken)
2025-02-24,96.4733253431777,Egg (Chicken)
2025-02-25,96.93749842685571,Egg (Chicken)
2025-02-26,360.0400242946275,Egg (Chicken)
2025-02-27,381.7692237153218,Egg (Chicken)
2025-02-28,108.74302553734282,Egg (Chicken)
2025-03-01,98.7930168621699,Egg (Chicken)
2025-03-02,335.5587918254842,Egg (Chicken)
2025-03-03,99.72102566095104,Egg (Chicken)
2025-03-04,100.18519874308991,Egg (Chicken)
2025-03-05,363.28772461199884,Egg (Chicken)
2025-03-06,385.01692403196415,Egg (Chicken)
2025-03-07,111.99072585391124,Egg (Chicken)
2025-03-08,102.04071717918633,Egg (Chicken)
2025-03-09,338.80649214234836,Egg (Chicken)
2024-04-03,270.0014301823453,Egg (Duck)
2024-04-28,231.00270732107637,Egg (Duck)
2024-05-13,250.053163803226,Egg (Duck)
2024-07-26,90.00820550016576,Egg (Duck)
2024-11-05,173.99119324417333,Egg (Duck)
2024-11-18,90.71807940146635,Egg (Duck)
2024-11-30,292.390306385774,Egg (Duck)
2024-12-14,280.59070149452106,Egg (Duck)
2024-12-23,61.21864387533853,Egg (Duck)
2024-12-24,132.69163710266739,Egg (Duck)
2024-12-25,45.75902693378831,Egg (Duck)
2024-12-26,-455.52785616712316,Egg (Duck)
2024-12-27,-39.811512821391936,Egg (Duck)
2024-12-28,268.7910966026666,Egg (Duck)
2024-12-29,24.465379300373172,Egg (Duck)
2024-12-30,55.318841429390496,Egg (Duck)
2024-12-31,126.79183465703883,Egg (Duck)
2025-01-01,39.85922448761454,Egg (Duck)
2025-01-02,-461.42765861322937,Egg (Duck)
2025-01-03,-45.711315266377,Egg (Duck)
2025-01-04,262.89129415689666,Egg (Duck)
2025-01-05,18.565576854793708,Egg (Duck)
2025-01-06,49.41903898421013,Egg (Duck)
2025-01-07,120.89203221112083,Egg (Duck)
2025-01-08,33.95942204340298,Egg (Duck)
2025-01-09,-467.3274610587837,Egg (Duck)
2025-01-10,-51.611117711362,Egg (Duck)
2025-01-11,256.99149171066847,Egg (Duck)
2025-01-12,12.6657744086673,Egg (Duck)
2025-01-13,43.519236538262106,Egg (Duck)
2025-01-14,114.99222976549231,Egg (Duck)
2025-01-15,28.059619597229176,Egg (Duck)
2025-01-16,-473.2272635048899,Egg (Duck)
2025-01-17,-57.510920157421864,Egg (Duck)
2025-01-18,251.09168926624565,Egg (Duck)
2025-01-19,6.765971962540867,Egg (Duck)
2025-01-20,37.619434091938544,Egg (Duck)
2025-01-21,109.09242731986365,Egg (Duck)
2025-01-22,22.15981715117858,Egg (Duck)
2024-03-09,183.13873029493345,Egg (Goose)
2024-03-22,251.7457200663956,Egg (Goose)
2024-04-12,249.87396802612403,Egg (Goose)
2024-04-28,176.97645133132227,Egg (Goose)
2024-05-06,120.09342323692353,Egg (Goose)
2024-07-05,242.3869598603955,Egg (Goose)
2024-07-31,149.37311260783008,Egg (Goose)
2024-08-21,147.50136056687396,Egg (Goose)
2024-10-22,227.87194607412295,Egg (Goose)
2025-01-04,156.31028435609613,Egg (Goose)
2025-01-11,155.68636700692068,Egg (Goose)
2025-02-03,95.76064667648684,Egg (Goose)
2025-02-15,152.56678026262944,Egg (Goose)
2025-02-16,150.77192272587558,Egg (Goose)
2025-02-17,94.51281197930271,Egg (Goose)
2025-02-18,217.26535114706994,Egg (Goose)
2025-02-19,131.27950951515382,Egg (Goose)
2025-02-20,-175.06230528178344,Egg (Goose)
2025-02-21,221.79768737789908,Egg (Goose)
2025-02-22,151.9428629141101,Egg (Goose)
2025-02-23,150.14800537677678,Egg (Goose)
2025-02-24,93.88889463000031,Egg (Goose)
2025-02-25,216.64143379803497,Egg (Goose)
2025-02-26,130.65559216565072,Egg (Goose)
2025-02-27,-175.68622263057395,Egg (Goose)
2025-02-28,221.17377002921856,Egg (Goose)
2025-03-01,151.31894556493464,Egg (Goose)
2025-03-02,149.5240880282543,Egg (Goose)
2025-03-03,93.26497728146546,Egg (Goose)
2025-03-04,216.0175164490133,Egg (Goose)
2025-03-05,130.03167481726308,Egg (Goose)
2025-03-06,-176.3101399794815,Egg (Goose)
2025-03-07,220.549852680553,Egg (Goose)
2025-03-08,150.69502821608722,Egg (Goose)
2025-03-09,148.9001706797318,Egg (Goose)
2025-03-10,92.64105993216307,Egg (Goose)
2025-03-11,215.3935990999783,Egg (Goose)
2025-03-12,129.40775746776,Egg (Goose)
2025-03-13,-176.9340573280877,Egg (Goose)
2025-03-14,219.9259353318725,Egg (Goose)
2025-03-15,150.07111086751365,Egg (Goose)
2025-03-16,148.27625333005673,Egg (Goose)
2025-03-17,92.01714258428134,Egg (Goose)
2024-05-27,146.9827808198038,Egg (Quail)
2024-07-19,193.31344105065273,Egg (Quail)
2024-11-05,290.94051922508663,Egg (Quail)
2024-12-08,185.38735917675575,Egg (Quail)
2025-01-03,244.7038597089719,Egg (Quail)
2025-02-09,204.65876614081046,Egg (Quail)
2025-02-10,226.20967621510275,Egg (Quail)
2025-02-11,320.9182634772392,Egg (Quail)
2025-02-12,10.692310128806128,Egg (Quail)
2025-02-13,10.998421441332084,Egg (Quail)
2025-02-14,257.5514643512258,Egg (Quail)
2025-02-15,11.610500892994565,Egg (Quail)
2025-02-16,206.80003358079958,Egg (Quail)
2025-02-17,228.35094365573212,Egg (Quail)
2025-02-18,323.05953091797824,Egg (Quail)
2025-02-19,12.833577568556393,Egg (Quail)
2025-02-20,13.139688881045288,Egg (Quail)
2025-02-21,259.6927317921684,Egg (Quail)
2025-02-22,13.751768333049057,Egg (Quail)
2025-02-23,208.94130102131908,Egg (Quail)
2025-02-24,230.4922110959667,Egg (Quail)
2025-02-25,325.2007983580964,Egg (Quail)
2025-02-26,14.974845008306602,Egg (Quail)
2025-02-27,15.280956321436378,Egg (Quail)
2025-02-28,261.8339992327355,Egg (Quail)
2025-03-01,15.893035773567107,Egg (Quail)
2025-03-02,211.08256846192904,Egg (Quail)
2025-03-03,232.63347853637327,Egg (Quail)
2025-03-04,327.34206579913905,Egg (Quail)
2025-03-05,17.116112449504868,Egg (Quail)
2025-03-06,17.422223761833294,Egg (Quail)
2025-03-07,263.97526667279453,Egg (Quail)
2025-03-08,18.034303213853406,Egg (Quail)
2025-03-09,213.223835902539,Egg (Quail)
2025-03-10,234.7747459766079,Egg (Quail)
2025-03-11,329.4833332392572,Egg (Quail)
2024-02-28,168.95282256070305,Egg (Turkey)
2024-03-27,180.11725969383255,Egg (Turkey)
2024-04-25,198.16471816657662,Egg (Turkey)
2024-06-04,135.94137145634826,Egg (Turkey)
2024-07-29,153.43030892980372,Egg (Turkey)
2024-08-15,242.82246671631071,Egg (Turkey)
2024-08-27,169.43468287311455,Egg (Turkey)
2024-09-07,233.73154420468143,Egg (Turkey)
2024-10-01,183.39022930282704,Egg (Turkey)
2024-12-17,214.09243145092438,Egg (Turkey)
2024-12-18,286.1794125273937,Egg (Turkey)
2024-12-19,293.06243386443714,Egg (Turkey)
2024-12-20,45.1490357876709,Egg (Turkey)
2024-12-21,275.5981834970515,Egg (Turkey)
2024-12-22,45.94652127651426,Egg (Turkey)
2024-12-23,212.04360393324154,Egg (Turkey)
2024-12-24,216.8835407368402,Egg (Turkey)
2024-12-25,288.9705218133522,Egg (Turkey)
2024-12-26,295.85354315130263,Egg (Turkey)
2024-12-27,47.94014507336041,Egg (Turkey)
2024-12-28,278.38929278321064,Egg (Turkey)
2024-12-29,48.737630562875296,Egg (Turkey)
2024-12-30,214.834713219923,Egg (Turkey)
2024-12-31,219.67465002246882,Egg (Turkey)
2025-01-01,291.7616310993107,Egg (Turkey)
2025-01-02,298.64465243686556,Egg (Turkey)
2025-01-03,50.731254359785,Egg (Turkey)
2025-01-04,281.1804020693059,Egg (Turkey)
2025-01-05,51.52873984873244,Egg (Turkey)
2025-01-06,217.6258225053294,Egg (Turkey)
2025-01-07,222.46575930969973,Egg (Turkey)
2025-01-08,294.5527403853358,Egg (Turkey)
2025-01-09,301.4357617235652,Egg (Turkey)
2025-01-10,53.52236364620964,Egg (Turkey)
2025-01-11,283.97151135546505,Egg (Turkey)
2025-01-12,54.31984913493733,Egg (Turkey)
2025-01-13,220.41693179201096,Egg (Turkey)
2025-01-14,225.25686859532837,Egg (Turkey)
2025-01-15,297.34384967129427,Egg (Turkey)
2025-01-16,304.226871009128,Egg (Turkey)
2024-02-29,95.12255000015293,Eggplant
2024-03-11,107.95072988717511,Eggplant
2024-03-21,111.35985820424725,Eggplant
2024-04-15,135.01291022635806,Eggplant
2024-05-24,104.2042523364122,Eggplant
2024-05-30,165.48421889046855,Eggplant
2024-08-09,163.74104909796944,Eggplant
2024-10-01,171.00836073042763,Eggplant
2024-11-24,148.51315941877976,Eggplant
2024-12-14,282.3828480691461,Eggplant
2025-01-19,191.81264797739564,Eggplant
2025-02-21,315.289259042281,Eggplant
2025-02-22,336.50720876280855,Eggplant
2025-03-07,326.11413117707684,Eggplant
2025-03-09,229.69970045587962,Eggplant
2025-03-29,363.5693890964825,Eggplant
2025-04-25,364.00118364519597,Eggplant
2025-05-07,358.4149083744044,Eggplant
2025-05-11,278.4116250589785,Eggplant
2025-08-06,428.7765772493723,Eggplant
2025-08-07,501.0552551398263,Eggplant
2025-08-08,445.18772465494243,Eggplant
2025-08-09,466.4056743751268,Eggplant
2025-08-10,348.7732939339575,Eggplant
2025-08-11,508.47099895714837,Eggplant
2025-08-12,414.5679838019118,Eggplant
2025-08-13,434.18901331648675,Eggplant
2025-08-14,506.4676912068633,Eggplant
2025-08-15,450.60016072243,Eggplant
2025-08-16,471.8181104426671,Eggplant
2025-08-17,354.1857300012525,Eggplant
2025-08-18,513.8834350246473,Eggplant
2025-08-19,419.98041986943724,Eggplant
2025-08-20,439.60144938413254,Eggplant
2025-08-21,511.8801272746938,Eggplant
2025-08-22,456.0125967893291,Eggplant
2025-08-23,477.2305465099519,Eggplant
2025-08-24,359.5981660684057,Eggplant
2025-08-25,519.2958710921463,Eggplant
2025-08-26,425.39285593678864,Eggplant
2025-08-27,445.0138854513577,Eggplant
2025-08-28,517.2925633417309,Eggplant
2025-08-29,461.4250328568167,Eggplant
2025-08-30,482.64298257723686,Eggplant
2025-08-31,365.01060213570054,Eggplant
2025-09-01,524.7083071591849,Eggplant
2025-09-02,430.8052920045012,Eggplant
2025-09-03,450.42632151858294,Eggplant
2025-09-04,522.7049994089298,Eggplant
2025-09-05,466.8374689243043,Eggplant
2024-09-22,329.3383893667484,Energy Drink
2024-10-14,213.54917567378936,Energy Drink
2024-11-18,220.42196064010616,Energy Drink
2024-12-26,231.96909724757873,Energy Drink
2025-02-02,355.4549722309563,Energy Drink
2025-02-16,358.2040862127268,Energy Drink
2025-03-02,360.95320019029805,Energy Drink
2025-06-13,122.80336089731985,Energy Drink
2025-07-26,378.95665568056444,Energy Drink
2025-07-29,230.96969930224986,Energy Drink
2025-08-15,135.17437375896714,Energy Drink
2025-08-16,383.080326633902,Energy Drink
2025-08-17,393.94256790536133,Energy Drink
2025-08-18,274.029683239275,Energy Drink
2025-08-19,235.09337025651874,Energy Drink
2025-08-20,-98.91687791085084,Energy Drink
2025-08-21,278.70403487284125,Energy Drink
2025-08-22,136.54893074449998,Energy Drink
2025-08-23,384.4548836184615,Energy Drink
2025-08-24,395.3171248901835,Energy Drink
2025-08-25,275.404240224577,Energy Drink
2025-08-26,236.46792724123108,Energy Drink
2025-08-27,-97.54232092617778,Energy Drink
2025-08-28,280.0785918578115,Energy Drink
2025-08-29,137.92348772877747,Energy Drink
2025-08-30,385.829440603021,Energy Drink
2025-08-31,396.69168187412436,Energy Drink
2025-09-01,276.77879720802,Energy Drink
2025-09-02,237.8424842265936,Energy Drink
2025-09-03,-96.1677639415048,Energy Drink
2025-09-04,281.4531488420247,Energy Drink
2025-09-05,139.298044713055,Energy Drink
2025-09-06,387.2039975884975,Energy Drink
2025-09-07,398.06623885909005,Energy Drink
2025-09-08,278.15335419332206,Energy Drink
2025-09-09,239.21704121143785,Energy Drink
2025-09-10,-94.79320695683185,Energy Drink
2025-09-11,282.82770582699493,Energy Drink
2025-09-12,140.67260169827964,Energy Drink
2025-09-13,388.57855457213986,Energy Drink
2025-09-14,399.44079584405574,Energy Drink
2024-05-10,237.19678585770959,Evaporated Milk
2024-06-09,236.04379747372093,Evaporated Milk
2024-06-19,254.53590369076676,Evaporated Milk
2024-09-08,179.05501377379028,Evaporated Milk
2024-09-24,264.9355359430859,Evaporated Milk
2024-10-13,157.1362508122644,Evaporated Milk
2024-11-05,238.633020388884,Evaporated Milk
2024-12-07,274.68409092682634,Evaporated Milk
2024-12-08,122.06623007138887,Evaporated Milk
2025-01-18,248.3815753703353,Evaporated Milk
2025-02-01,239.61407018434915,Evaporated Milk
2025-04-04,31.16041400440716,Evaporated Milk
2025-04-11,26.77666141144644,Evaporated Milk
2025-05-12,265.44094017134785,Evaporated Milk
2025-05-20,115.88794778638042,Evaporated Milk
2025-06-26,179.43206859716958,Evaporated Milk
2025-06-30,234.7546720169433,Evaporated Milk
2025-09-08,190.91714608322096,Evaporated Milk
2025-09-09,45.74790629132375,Evaporated Milk
2025-09-10,-26.024262254337977,Evaporated Milk
2025-09-11,131.21079006919155,Evaporated Milk
2025-09-12,-69.6658956431396,Evaporated Milk
2025-09-13,99.33398719780183,Evaporated Milk
2025-09-14,-53.28387365708777,Evaporated Milk
